Overriding: device = cuda
Overriding: compile = False
tokens per iteration will be: 4,096
found vocab_size = 36 (inside data\tool\meta.pkl)
Initializing a new model from scratch
number of parameters: 3.16M
C:\Users\Rayya\cs_gpt_tool\GPT-tool\train.py:199: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 18, with 3,220,480 parameters
num non-decayed parameter tensors: 9, with 2,304 parameters
iter 1782: loss 0.1496, time 26.86ms, mfu 1.08%
iter 1783: loss 0.1378, time 25.50ms, mfu 1.08%
iter 1784: loss 0.1405, time 30.88ms, mfu 1.07%
iter 1785: loss 0.1345, time 24.41ms, mfu 1.08%
iter 1786: loss 0.1524, time 28.88ms, mfu 1.07%
iter 1787: loss 0.1455, time 27.95ms, mfu 1.07%
iter 1788: loss 0.1389, time 25.83ms, mfu 1.08%
iter 1789: loss 0.1602, time 25.05ms, mfu 1.08%
iter 1790: loss 0.1440, time 23.60ms, mfu 1.10%
iter 1791: loss 0.1577, time 31.00ms, mfu 1.08%
iter 1792: loss 0.1424, time 28.81ms, mfu 1.07%
iter 1793: loss 0.1786, time 26.18ms, mfu 1.08%
iter 1794: loss 0.1622, time 26.62ms, mfu 1.08%
iter 1795: loss 0.1534, time 22.55ms, mfu 1.10%
iter 1796: loss 0.1494, time 27.58ms, mfu 1.09%
iter 1797: loss 0.1513, time 29.22ms, mfu 1.08%
iter 1798: loss 0.1559, time 24.35ms, mfu 1.10%
iter 1799: loss 0.1537, time 26.33ms, mfu 1.10%
iter 1800: loss 0.1510, time 31.47ms, mfu 1.08%
iter 1801: loss 0.1443, time 26.01ms, mfu 1.08%
iter 1802: loss 0.1622, time 21.19ms, mfu 1.11%
iter 1803: loss 0.1508, time 32.46ms, mfu 1.09%
iter 1804: loss 0.1513, time 27.50ms, mfu 1.09%
iter 1805: loss 0.1504, time 31.08ms, mfu 1.07%
iter 1806: loss 0.1450, time 21.83ms, mfu 1.10%
iter 1807: loss 0.1446, time 31.74ms, mfu 1.08%
iter 1808: loss 0.1496, time 33.62ms, mfu 1.06%
iter 1809: loss 0.1469, time 27.65ms, mfu 1.06%
iter 1810: loss 0.1444, time 21.25ms, mfu 1.09%
iter 1811: loss 0.1410, time 33.42ms, mfu 1.06%
iter 1812: loss 0.1405, time 24.70ms, mfu 1.08%
iter 1813: loss 0.1377, time 29.52ms, mfu 1.07%
iter 1814: loss 0.1432, time 26.81ms, mfu 1.07%
iter 1815: loss 0.1389, time 22.66ms, mfu 1.09%
iter 1816: loss 0.1428, time 25.81ms, mfu 1.09%
iter 1817: loss 0.1350, time 31.79ms, mfu 1.07%
iter 1818: loss 0.1361, time 28.32ms, mfu 1.07%
iter 1819: loss 0.1405, time 28.33ms, mfu 1.06%
iter 1820: loss 0.1436, time 25.25ms, mfu 1.07%
iter 1821: loss 0.1316, time 24.77ms, mfu 1.08%
iter 1822: loss 0.1333, time 31.55ms, mfu 1.07%
iter 1823: loss 0.1481, time 24.10ms, mfu 1.08%
iter 1824: loss 0.1436, time 32.90ms, mfu 1.06%
iter 1825: loss 0.1335, time 25.45ms, mfu 1.07%
iter 1826: loss 0.1480, time 28.65ms, mfu 1.06%
iter 1827: loss 0.1336, time 28.11ms, mfu 1.06%
iter 1828: loss 0.1413, time 25.94ms, mfu 1.07%
iter 1829: loss 0.1590, time 24.66ms, mfu 1.08%
iter 1830: loss 0.1429, time 31.92ms, mfu 1.06%
iter 1831: loss 0.1477, time 27.30ms, mfu 1.06%
iter 1832: loss 0.1520, time 22.64ms, mfu 1.08%
iter 1833: loss 0.1475, time 31.91ms, mfu 1.06%
iter 1834: loss 0.1322, time 29.17ms, mfu 1.06%
iter 1835: loss 0.1392, time 27.53ms, mfu 1.06%
iter 1836: loss 0.1453, time 25.57ms, mfu 1.06%
iter 1837: loss 0.1377, time 24.64ms, mfu 1.08%
iter 1838: loss 0.1428, time 32.67ms, mfu 1.06%
iter 1839: loss 0.1382, time 34.66ms, mfu 1.04%
iter 1840: loss 0.1427, time 26.40ms, mfu 1.04%
iter 1841: loss 0.1456, time 27.79ms, mfu 1.04%
iter 1842: loss 0.1451, time 25.47ms, mfu 1.05%
iter 1843: loss 0.1441, time 29.39ms, mfu 1.04%
iter 1844: loss 0.1372, time 26.30ms, mfu 1.05%
iter 1845: loss 0.1370, time 36.94ms, mfu 1.02%
iter 1846: loss 0.1384, time 63.11ms, mfu 0.97%
iter 1847: loss 0.1434, time 43.10ms, mfu 0.94%
iter 1848: loss 0.1430, time 22668.23ms, mfu 0.84%
iter 1849: loss 0.1381, time 55.30ms, mfu 0.81%
iter 1850: loss 0.1441, time 291.04ms, mfu 0.74%
iter 1851: loss 0.1395, time 39.81ms, mfu 0.74%
iter 1852: loss 0.1471, time 49.81ms, mfu 0.72%
iter 1853: loss 0.1364, time 49.12ms, mfu 0.71%
iter 1854: loss 0.1687, time 34.74ms, mfu 0.72%
iter 1855: loss 0.1741, time 35.94ms, mfu 0.73%
iter 1856: loss 0.1336, time 36.10ms, mfu 0.74%
iter 1857: loss 0.1451, time 47.68ms, mfu 0.73%
iter 1858: loss 0.1532, time 44.37ms, mfu 0.72%
iter 1859: loss 0.1407, time 66.63ms, mfu 0.69%
iter 1860: loss 0.1439, time 41.83ms, mfu 0.69%
iter 1861: loss 0.1515, time 44.43ms, mfu 0.69%
iter 1862: loss 0.1526, time 49.39ms, mfu 0.68%
iter 1863: loss 0.1343, time 30.39ms, mfu 0.70%
iter 1864: loss 0.1487, time 104.88ms, mfu 0.66%
iter 1865: loss 0.1415, time 85.14ms, mfu 0.63%
iter 1866: loss 0.1508, time 104.75ms, mfu 0.59%
iter 1867: loss 0.1477, time 65.55ms, mfu 0.58%
iter 1868: loss 0.1422, time 54.10ms, mfu 0.57%
iter 1869: loss 0.1487, time 79.14ms, mfu 0.55%
iter 1870: loss 0.1373, time 60.37ms, mfu 0.55%
iter 1871: loss 0.1426, time 39.71ms, mfu 0.56%
iter 1872: loss 0.1448, time 45.05ms, mfu 0.57%
iter 1873: loss 0.1480, time 43.73ms, mfu 0.58%
iter 1874: loss 0.1463, time 37.41ms, mfu 0.60%
iter 1875: loss 0.1408, time 40.16ms, mfu 0.61%
iter 1876: loss 0.1327, time 42.95ms, mfu 0.62%
iter 1877: loss 0.1450, time 45.57ms, mfu 0.62%
iter 1878: loss 0.1523, time 40.61ms, mfu 0.63%
iter 1879: loss 0.1514, time 42.69ms, mfu 0.64%
iter 1880: loss 0.1540, time 40.84ms, mfu 0.64%
iter 1881: loss 0.1518, time 44.66ms, mfu 0.64%
iter 1882: loss 0.1575, time 37.87ms, mfu 0.66%
iter 1883: loss 0.1480, time 38.75ms, mfu 0.66%
iter 1884: loss 0.1482, time 43.24ms, mfu 0.67%
iter 1885: loss 0.1440, time 44.19ms, mfu 0.66%
iter 1886: loss 0.1432, time 42.27ms, mfu 0.67%
iter 1887: loss 0.1433, time 36.82ms, mfu 0.68%
iter 1888: loss 0.1355, time 38.74ms, mfu 0.69%
iter 1889: loss 0.1488, time 30.12ms, mfu 0.71%
iter 1890: loss 0.1381, time 37.01ms, mfu 0.72%
iter 1891: loss 0.1370, time 31.49ms, mfu 0.74%
iter 1892: loss 0.1352, time 24.29ms, mfu 0.79%
iter 1893: loss 0.1306, time 35.65ms, mfu 0.79%
iter 1894: loss 0.1342, time 30.56ms, mfu 0.80%
iter 1895: loss 0.1423, time 29.83ms, mfu 0.82%
iter 1896: loss 0.1414, time 27.17ms, mfu 0.85%
iter 1897: loss 0.1349, time 33.69ms, mfu 0.85%
iter 1898: loss 0.1373, time 31.18ms, mfu 0.86%
iter 1899: loss 0.1290, time 28.65ms, mfu 0.87%
iter 1900: loss 0.1316, time 32.16ms, mfu 0.87%
iter 1901: loss 0.1278, time 26.77ms, mfu 0.90%
iter 1902: loss 0.1329, time 31.93ms, mfu 0.90%
iter 1903: loss 0.1371, time 29.83ms, mfu 0.90%
iter 1904: loss 0.1430, time 28.37ms, mfu 0.92%
iter 1905: loss 0.1497, time 27.65ms, mfu 0.93%
iter 1906: loss 0.1430, time 32.48ms, mfu 0.93%
iter 1907: loss 0.1468, time 24.51ms, mfu 0.95%
iter 1908: loss 0.1279, time 24.46ms, mfu 0.97%
iter 1909: loss 0.1313, time 34.45ms, mfu 0.96%
iter 1910: loss 0.1416, time 24.66ms, mfu 0.98%
iter 1911: loss 0.1385, time 32.26ms, mfu 0.97%
iter 1912: loss 0.1400, time 26.64ms, mfu 0.99%
iter 1913: loss 0.1420, time 29.01ms, mfu 0.99%
iter 1914: loss 0.1426, time 29.57ms, mfu 0.99%
iter 1915: loss 0.1407, time 26.95ms, mfu 1.00%
iter 1916: loss 0.1372, time 24.26ms, mfu 1.02%
iter 1917: loss 0.1326, time 32.14ms, mfu 1.00%
iter 1918: loss 0.1402, time 31.71ms, mfu 1.00%
iter 1919: loss 0.1347, time 32.02ms, mfu 0.99%
iter 1920: loss 0.1366, time 25.28ms, mfu 1.00%
iter 1921: loss 0.1335, time 32.70ms, mfu 0.99%
iter 1922: loss 0.1409, time 31.75ms, mfu 0.98%
iter 1923: loss 0.1382, time 26.18ms, mfu 1.00%
iter 1924: loss 0.1351, time 32.84ms, mfu 0.98%
iter 1925: loss 0.1488, time 32.73ms, mfu 0.97%
iter 1926: loss 0.1371, time 32.44ms, mfu 0.97%
iter 1927: loss 0.1325, time 32.18ms, mfu 0.96%
iter 1928: loss 0.1467, time 36.69ms, mfu 0.94%
iter 1929: loss 0.1437, time 34.42ms, mfu 0.93%
iter 1930: loss 0.1413, time 33.37ms, mfu 0.93%
iter 1931: loss 0.1480, time 27.87ms, mfu 0.94%
iter 1932: loss 0.1378, time 32.39ms, mfu 0.93%
iter 1933: loss 0.1523, time 37.49ms, mfu 0.92%
iter 1934: loss 0.2451, time 35.45ms, mfu 0.91%
iter 1935: loss 0.1519, time 31.05ms, mfu 0.91%
iter 1936: loss 0.1720, time 39.12ms, mfu 0.89%
iter 1937: loss 0.1606, time 33.47ms, mfu 0.89%
iter 1938: loss 0.1498, time 35.30ms, mfu 0.88%
iter 1939: loss 0.1513, time 33.45ms, mfu 0.88%
iter 1940: loss 0.1622, time 35.65ms, mfu 0.88%
iter 1941: loss 0.1704, time 36.21ms, mfu 0.87%
iter 1942: loss 0.1489, time 35.67ms, mfu 0.86%
iter 1943: loss 0.1562, time 38.18ms, mfu 0.85%
iter 1944: loss 0.1592, time 33.91ms, mfu 0.85%
iter 1945: loss 0.1480, time 41.66ms, mfu 0.84%
iter 1946: loss 0.1521, time 36.42ms, mfu 0.83%
iter 1947: loss 0.1422, time 44.66ms, mfu 0.81%
iter 1948: loss 0.1497, time 32.94ms, mfu 0.82%
iter 1949: loss 0.1612, time 44.52ms, mfu 0.80%
iter 1950: loss 0.1462, time 31.33ms, mfu 0.82%
iter 1951: loss 0.1478, time 45.21ms, mfu 0.80%
iter 1952: loss 0.1415, time 38.41ms, mfu 0.79%
iter 1953: loss 0.1437, time 41.54ms, mfu 0.78%
iter 1954: loss 0.1454, time 36.12ms, mfu 0.79%
iter 1955: loss 0.1450, time 53.86ms, mfu 0.76%
iter 1956: loss 0.1439, time 43.79ms, mfu 0.75%
iter 1957: loss 0.1353, time 37.11ms, mfu 0.75%
iter 1958: loss 0.1389, time 45.31ms, mfu 0.74%
iter 1959: loss 0.1401, time 38.75ms, mfu 0.74%
iter 1960: loss 0.1325, time 41.58ms, mfu 0.74%
iter 1961: loss 0.1372, time 43.08ms, mfu 0.73%
iter 1962: loss 0.1369, time 36.83ms, mfu 0.74%
iter 1963: loss 0.1359, time 45.59ms, mfu 0.73%
iter 1964: loss 0.1412, time 31.04ms, mfu 0.75%
iter 1965: loss 0.1460, time 45.49ms, mfu 0.74%
iter 1966: loss 0.1622, time 37.40ms, mfu 0.74%
iter 1967: loss 0.1284, time 44.00ms, mfu 0.73%
iter 1968: loss 0.1389, time 37.37ms, mfu 0.74%
iter 1969: loss 0.1431, time 42.41ms, mfu 0.73%
iter 1970: loss 0.1335, time 39.97ms, mfu 0.73%
iter 1971: loss 0.1533, time 41.07ms, mfu 0.73%
iter 1972: loss 0.1350, time 31.97ms, mfu 0.75%
iter 1973: loss 0.1493, time 41.06ms, mfu 0.74%
iter 1974: loss 0.1523, time 41.12ms, mfu 0.74%
iter 1975: loss 0.1389, time 39.95ms, mfu 0.74%
iter 1976: loss 0.1386, time 40.24ms, mfu 0.74%
iter 1977: loss 0.1367, time 40.20ms, mfu 0.73%
iter 1978: loss 0.1423, time 32.58ms, mfu 0.75%
iter 1979: loss 0.1380, time 40.16ms, mfu 0.75%
iter 1980: loss 0.1430, time 32.57ms, mfu 0.76%
iter 1981: loss 0.1505, time 39.85ms, mfu 0.76%
iter 1982: loss 0.1391, time 43.61ms, mfu 0.75%
iter 1983: loss 0.1406, time 33.38ms, mfu 0.76%
iter 1984: loss 0.1382, time 38.01ms, mfu 0.76%
iter 1985: loss 0.1459, time 34.76ms, mfu 0.77%
iter 1986: loss 0.1430, time 26.78ms, mfu 0.80%
iter 1987: loss 0.1386, time 47.02ms, mfu 0.78%
iter 1988: loss 0.1377, time 33.04ms, mfu 0.79%
iter 1989: loss 0.1386, time 38.61ms, mfu 0.79%
iter 1990: loss 0.1424, time 36.22ms, mfu 0.79%
iter 1991: loss 0.1412, time 32.08ms, mfu 0.80%
iter 1992: loss 0.1311, time 39.83ms, mfu 0.79%
iter 1993: loss 0.1457, time 31.39ms, mfu 0.81%
iter 1994: loss 0.1405, time 35.17ms, mfu 0.81%
iter 1995: loss 0.1387, time 33.89ms, mfu 0.81%
iter 1996: loss 0.1426, time 34.40ms, mfu 0.82%
iter 1997: loss 0.1454, time 32.68ms, mfu 0.82%
iter 1998: loss 0.1422, time 25.94ms, mfu 0.85%
iter 1999: loss 0.1448, time 44.83ms, mfu 0.83%
step 2000: train loss 0.1432, val loss 0.1441
saving checkpoint to out-addition-cot
iter 2000: loss 0.1404, time 534.18ms, mfu 0.75%
