Overriding: device = cuda
Overriding: compile = False
tokens per iteration will be: 4,096
found vocab_size = 36 (inside data\tool\meta.pkl)
Initializing a new model from scratch
number of parameters: 3.16M
C:\Users\Rayya\cs_gpt_tool\GPT-tool\train.py:199: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 18, with 3,220,480 parameters
num non-decayed parameter tensors: 9, with 2,304 parameters
iter 1782: loss 0.1447, time 27.92ms, mfu 1.00%
iter 1783: loss 0.1389, time 31.37ms, mfu 1.00%
iter 1784: loss 0.1421, time 19.89ms, mfu 1.04%
iter 1785: loss 0.1477, time 33.49ms, mfu 1.02%
iter 1786: loss 0.1531, time 31.82ms, mfu 1.01%
iter 1787: loss 0.1562, time 26.22ms, mfu 1.02%
iter 1788: loss 0.1512, time 24.58ms, mfu 1.04%
iter 1789: loss 0.1446, time 32.36ms, mfu 1.02%
iter 1790: loss 0.1612, time 31.54ms, mfu 1.01%
iter 1791: loss 0.1523, time 24.79ms, mfu 1.03%
iter 1792: loss 0.1517, time 24.42ms, mfu 1.04%
iter 1793: loss 0.1406, time 32.26ms, mfu 1.03%
iter 1794: loss 0.1705, time 32.27ms, mfu 1.02%
iter 1795: loss 0.1574, time 24.36ms, mfu 1.03%
iter 1796: loss 0.1534, time 24.98ms, mfu 1.05%
iter 1797: loss 0.1540, time 32.61ms, mfu 1.03%
iter 1798: loss 0.1495, time 26.13ms, mfu 1.04%
iter 1799: loss 0.1562, time 34.34ms, mfu 1.02%
iter 1800: loss 0.1490, time 24.39ms, mfu 1.04%
iter 1801: loss 0.1558, time 30.02ms, mfu 1.03%
iter 1802: loss 0.1634, time 28.55ms, mfu 1.03%
iter 1803: loss 0.1440, time 33.36ms, mfu 1.01%
iter 1804: loss 0.1481, time 21.21ms, mfu 1.05%
iter 1805: loss 0.1698, time 33.10ms, mfu 1.03%
iter 1806: loss 0.1794, time 23.86ms, mfu 1.05%
iter 1807: loss 0.1507, time 34.84ms, mfu 1.03%
iter 1808: loss 0.1655, time 22.90ms, mfu 1.05%
iter 1809: loss 0.1559, time 31.89ms, mfu 1.04%
iter 1810: loss 0.1576, time 24.60ms, mfu 1.05%
iter 1811: loss 0.1481, time 31.15ms, mfu 1.04%
iter 1812: loss 0.1521, time 25.28ms, mfu 1.05%
iter 1813: loss 0.1454, time 24.60ms, mfu 1.06%
iter 1814: loss 0.1582, time 33.06ms, mfu 1.04%
iter 1815: loss 0.1443, time 32.43ms, mfu 1.03%
iter 1816: loss 0.1612, time 27.44ms, mfu 1.03%
iter 1817: loss 0.1507, time 29.62ms, mfu 1.03%
iter 1818: loss 0.1451, time 33.48ms, mfu 1.01%
iter 1819: loss 0.1608, time 33.41ms, mfu 1.00%
iter 1820: loss 0.1567, time 27.03ms, mfu 1.00%
iter 1821: loss 0.1397, time 29.87ms, mfu 1.00%
iter 1822: loss 0.1397, time 34.14ms, mfu 0.99%
iter 1823: loss 0.1489, time 25.03ms, mfu 1.00%
iter 1824: loss 0.1399, time 32.68ms, mfu 0.99%
iter 1825: loss 0.1397, time 32.29ms, mfu 0.98%
iter 1826: loss 0.1440, time 25.28ms, mfu 1.00%
iter 1827: loss 0.1896, time 31.56ms, mfu 0.99%
iter 1828: loss 0.1468, time 31.11ms, mfu 0.98%
iter 1829: loss 0.1477, time 28.21ms, mfu 0.99%
iter 1830: loss 0.1708, time 26.43ms, mfu 1.00%
iter 1831: loss 0.1468, time 32.33ms, mfu 0.99%
iter 1832: loss 0.1808, time 30.91ms, mfu 0.98%
iter 1833: loss 0.1479, time 26.09ms, mfu 1.00%
iter 1834: loss 0.1399, time 29.98ms, mfu 0.99%
iter 1835: loss 0.1443, time 31.90ms, mfu 0.99%
iter 1836: loss 0.1527, time 32.59ms, mfu 0.98%
iter 1837: loss 0.1417, time 28.43ms, mfu 0.98%
iter 1838: loss 0.1451, time 30.06ms, mfu 0.98%
iter 1839: loss 0.1430, time 30.42ms, mfu 0.98%
iter 1840: loss 0.1432, time 28.51ms, mfu 0.98%
iter 1841: loss 0.1422, time 33.59ms, mfu 0.97%
iter 1842: loss 0.1420, time 29.19ms, mfu 0.97%
iter 1843: loss 0.1424, time 29.00ms, mfu 0.97%
iter 1844: loss 0.1311, time 31.78ms, mfu 0.97%
iter 1845: loss 0.1371, time 24.40ms, mfu 0.99%
iter 1846: loss 0.1409, time 25.10ms, mfu 1.01%
iter 1847: loss 0.1406, time 33.09ms, mfu 0.99%
iter 1848: loss 0.1385, time 35.52ms, mfu 0.98%
iter 1849: loss 0.1339, time 21.74ms, mfu 1.01%
iter 1850: loss 0.1481, time 32.61ms, mfu 1.00%
iter 1851: loss 0.1307, time 32.63ms, mfu 0.99%
iter 1852: loss 0.1370, time 30.13ms, mfu 0.99%
iter 1853: loss 0.1379, time 25.67ms, mfu 1.00%
iter 1854: loss 0.1359, time 33.23ms, mfu 0.99%
iter 1855: loss 0.1474, time 26.63ms, mfu 1.00%
iter 1856: loss 0.1244, time 36.98ms, mfu 0.98%
iter 1857: loss 0.1333, time 24.96ms, mfu 0.99%
iter 1858: loss 0.1467, time 25.14ms, mfu 1.01%
iter 1859: loss 0.1398, time 35.14ms, mfu 0.99%
iter 1860: loss 0.1359, time 21.56ms, mfu 1.03%
iter 1861: loss 0.1447, time 33.02ms, mfu 1.01%
iter 1862: loss 0.1399, time 33.39ms, mfu 1.00%
iter 1863: loss 0.1485, time 25.36ms, mfu 1.01%
iter 1864: loss 0.1427, time 25.67ms, mfu 1.02%
iter 1865: loss 0.1440, time 29.61ms, mfu 1.02%
iter 1866: loss 0.1564, time 29.34ms, mfu 1.02%
iter 1867: loss 0.1363, time 22.78ms, mfu 1.04%
iter 1868: loss 0.1379, time 32.97ms, mfu 1.03%
iter 1869: loss 0.1422, time 32.37ms, mfu 1.01%
iter 1870: loss 0.1407, time 24.71ms, mfu 1.03%
iter 1871: loss 0.1418, time 34.43ms, mfu 1.01%
iter 1872: loss 0.1456, time 30.61ms, mfu 1.00%
iter 1873: loss 0.1494, time 32.06ms, mfu 0.99%
iter 1874: loss 0.1449, time 28.40ms, mfu 1.00%
iter 1875: loss 0.1384, time 21.74ms, mfu 1.03%
iter 1876: loss 0.1379, time 31.90ms, mfu 1.02%
iter 1877: loss 0.1383, time 37.79ms, mfu 0.99%
iter 1878: loss 0.1494, time 20.24ms, mfu 1.04%
iter 1879: loss 0.1457, time 32.85ms, mfu 1.02%
iter 1880: loss 0.1459, time 33.09ms, mfu 1.01%
iter 1881: loss 0.1389, time 36.47ms, mfu 0.99%
iter 1882: loss 0.1525, time 27.51ms, mfu 0.99%
iter 1883: loss 0.1537, time 32.24ms, mfu 0.98%
iter 1884: loss 0.1506, time 30.42ms, mfu 0.98%
iter 1885: loss 0.1555, time 29.38ms, mfu 0.98%
iter 1886: loss 0.1578, time 30.85ms, mfu 0.98%
iter 1887: loss 0.1471, time 30.79ms, mfu 0.97%
iter 1888: loss 0.1383, time 32.07ms, mfu 0.97%
iter 1889: loss 0.1567, time 33.51ms, mfu 0.96%
iter 1890: loss 0.1456, time 23.52ms, mfu 0.98%
iter 1891: loss 0.1396, time 32.20ms, mfu 0.98%
iter 1892: loss 0.1452, time 25.23ms, mfu 0.99%
iter 1893: loss 0.1404, time 32.52ms, mfu 0.98%
iter 1894: loss 0.1418, time 31.41ms, mfu 0.98%
iter 1895: loss 0.1525, time 24.07ms, mfu 1.00%
iter 1896: loss 0.1779, time 24.41ms, mfu 1.02%
iter 1897: loss 0.1401, time 32.34ms, mfu 1.01%
iter 1898: loss 0.1448, time 30.46ms, mfu 1.00%
iter 1899: loss 0.1323, time 19.86ms, mfu 1.05%
iter 1900: loss 0.1363, time 36.06ms, mfu 1.02%
iter 1901: loss 0.1345, time 29.81ms, mfu 1.02%
iter 1902: loss 0.1387, time 33.95ms, mfu 1.00%
iter 1903: loss 0.1501, time 26.72ms, mfu 1.01%
iter 1904: loss 0.1433, time 28.76ms, mfu 1.01%
iter 1905: loss 0.1447, time 31.18ms, mfu 1.00%
iter 1906: loss 0.1455, time 34.71ms, mfu 0.99%
iter 1907: loss 0.1414, time 32.62ms, mfu 0.98%
iter 1908: loss 0.1300, time 28.21ms, mfu 0.98%
iter 1909: loss 0.1376, time 30.12ms, mfu 0.98%
iter 1910: loss 0.1433, time 30.10ms, mfu 0.98%
iter 1911: loss 0.1359, time 32.46ms, mfu 0.97%
iter 1912: loss 0.1414, time 33.05ms, mfu 0.96%
iter 1913: loss 0.1439, time 30.57ms, mfu 0.96%
iter 1914: loss 0.1517, time 26.28ms, mfu 0.97%
iter 1915: loss 0.1358, time 31.76ms, mfu 0.97%
iter 1916: loss 0.1405, time 32.14ms, mfu 0.96%
iter 1917: loss 0.1452, time 24.88ms, mfu 0.98%
iter 1918: loss 0.1440, time 34.34ms, mfu 0.97%
iter 1919: loss 0.1348, time 31.57ms, mfu 0.96%
iter 1920: loss 0.1347, time 23.20ms, mfu 0.99%
iter 1921: loss 0.1448, time 33.32ms, mfu 0.98%
iter 1922: loss 0.1419, time 37.35ms, mfu 0.96%
iter 1923: loss 0.1390, time 28.73ms, mfu 0.96%
iter 1924: loss 0.1378, time 32.75ms, mfu 0.96%
iter 1925: loss 0.1452, time 25.35ms, mfu 0.97%
iter 1926: loss 0.1361, time 38.55ms, mfu 0.95%
iter 1927: loss 0.1301, time 26.69ms, mfu 0.97%
iter 1928: loss 0.1482, time 34.22ms, mfu 0.95%
iter 1929: loss 0.1367, time 28.82ms, mfu 0.96%
iter 1930: loss 0.1370, time 31.55ms, mfu 0.96%
iter 1931: loss 0.1425, time 27.79ms, mfu 0.96%
iter 1932: loss 0.1343, time 24.84ms, mfu 0.98%
iter 1933: loss 0.1487, time 33.67ms, mfu 0.97%
iter 1934: loss 0.1375, time 31.22ms, mfu 0.97%
iter 1935: loss 0.1400, time 24.81ms, mfu 0.99%
iter 1936: loss 0.1381, time 33.50ms, mfu 0.98%
iter 1937: loss 0.1408, time 24.81ms, mfu 1.00%
iter 1938: loss 0.1450, time 32.86ms, mfu 0.98%
iter 1939: loss 0.1373, time 24.08ms, mfu 1.01%
iter 1940: loss 0.1403, time 42.24ms, mfu 0.97%
iter 1941: loss 0.1509, time 24.94ms, mfu 0.99%
iter 1942: loss 0.1474, time 29.05ms, mfu 0.99%
iter 1943: loss 0.1588, time 27.36ms, mfu 1.00%
iter 1944: loss 0.1446, time 33.92ms, mfu 0.99%
iter 1945: loss 0.1388, time 31.20ms, mfu 0.98%
iter 1946: loss 0.1370, time 29.41ms, mfu 0.98%
iter 1947: loss 0.1431, time 29.64ms, mfu 0.98%
iter 1948: loss 0.1399, time 31.74ms, mfu 0.97%
iter 1949: loss 0.1425, time 33.01ms, mfu 0.96%
iter 1950: loss 0.1525, time 28.34ms, mfu 0.97%
iter 1951: loss 0.1380, time 27.98ms, mfu 0.98%
iter 1952: loss 0.1416, time 33.21ms, mfu 0.97%
iter 1953: loss 0.1407, time 25.57ms, mfu 0.98%
iter 1954: loss 0.1458, time 48.38ms, mfu 0.94%
iter 1955: loss 0.1498, time 26.34ms, mfu 0.96%
iter 1956: loss 0.1561, time 32.31ms, mfu 0.95%
iter 1957: loss 0.1422, time 31.16ms, mfu 0.95%
iter 1958: loss 0.1496, time 28.22ms, mfu 0.96%
iter 1959: loss 0.1426, time 23.33ms, mfu 0.99%
iter 1960: loss 0.1301, time 32.65ms, mfu 0.98%
iter 1961: loss 0.1399, time 24.97ms, mfu 1.00%
iter 1962: loss 0.1367, time 34.56ms, mfu 0.98%
iter 1963: loss 0.1417, time 29.99ms, mfu 0.98%
iter 1964: loss 0.1501, time 24.47ms, mfu 1.00%
iter 1965: loss 0.1471, time 33.34ms, mfu 0.99%
iter 1966: loss 0.1606, time 28.31ms, mfu 0.99%
iter 1967: loss 0.1382, time 29.15ms, mfu 0.99%
iter 1968: loss 0.1382, time 27.29ms, mfu 1.00%
iter 1969: loss 0.1394, time 22.59ms, mfu 1.03%
iter 1970: loss 0.1432, time 38.78ms, mfu 1.00%
iter 1971: loss 0.1499, time 25.33ms, mfu 1.01%
iter 1972: loss 0.1396, time 25.71ms, mfu 1.02%
iter 1973: loss 0.1467, time 32.77ms, mfu 1.01%
iter 1974: loss 0.1492, time 24.48ms, mfu 1.03%
iter 1975: loss 0.1371, time 35.14ms, mfu 1.01%
iter 1976: loss 0.1441, time 26.68ms, mfu 1.02%
iter 1977: loss 0.1324, time 28.26ms, mfu 1.02%
iter 1978: loss 0.1403, time 33.99ms, mfu 1.00%
iter 1979: loss 0.1440, time 37.91ms, mfu 0.98%
iter 1980: loss 0.1392, time 24.52ms, mfu 1.00%
iter 1981: loss 0.1452, time 26.19ms, mfu 1.01%
iter 1982: loss 0.1419, time 32.23ms, mfu 1.00%
iter 1983: loss 0.1435, time 31.16ms, mfu 0.99%
iter 1984: loss 0.1449, time 25.70ms, mfu 1.00%
iter 1985: loss 0.1571, time 30.40ms, mfu 1.00%
iter 1986: loss 0.1528, time 27.50ms, mfu 1.01%
iter 1987: loss 0.1872, time 32.94ms, mfu 0.99%
iter 1988: loss 0.1531, time 30.96ms, mfu 0.99%
iter 1989: loss 0.1758, time 26.81ms, mfu 1.00%
iter 1990: loss 0.1407, time 24.82ms, mfu 1.01%
iter 1991: loss 0.1417, time 37.20ms, mfu 0.99%
iter 1992: loss 0.1352, time 27.38ms, mfu 1.00%
iter 1993: loss 0.1526, time 33.26ms, mfu 0.98%
iter 1994: loss 0.1420, time 28.20ms, mfu 0.99%
iter 1995: loss 0.1435, time 32.10ms, mfu 0.98%
iter 1996: loss 0.1492, time 29.14ms, mfu 0.98%
iter 1997: loss 0.1432, time 34.11ms, mfu 0.97%
iter 1998: loss 0.1404, time 32.32ms, mfu 0.96%
iter 1999: loss 0.1414, time 29.85ms, mfu 0.96%
step 2000: train loss 0.1411, val loss 0.1398
saving checkpoint to out-addition-cot
iter 2000: loss 0.1354, time 490.55ms, mfu 0.87%
