Overriding: device = cuda
Overriding: compile = False
tokens per iteration will be: 4,096
found vocab_size = 50257 (inside data\tool\meta.pkl)
Initializing a new model from scratch
number of parameters: 16.01M
C:\Users\Rayya\cs_gpt_tool\GPT-tool\train.py:199: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 18, with 16,077,056 parameters
num non-decayed parameter tensors: 9, with 2,304 parameters
iter 1781: loss 0.2457, time 137.52ms, mfu 0.99%
iter 1782: loss 0.2560, time 128.55ms, mfu 0.99%
iter 1783: loss 0.2436, time 130.76ms, mfu 0.99%
iter 1784: loss 0.2626, time 127.71ms, mfu 1.00%
iter 1785: loss 0.2481, time 134.26ms, mfu 0.99%
iter 1786: loss 0.2699, time 121.28ms, mfu 1.00%
iter 1787: loss 0.2669, time 129.97ms, mfu 1.00%
iter 1788: loss 0.2481, time 128.11ms, mfu 1.00%
iter 1789: loss 0.2795, time 134.98ms, mfu 1.00%
iter 1790: loss 0.2587, time 127.09ms, mfu 1.00%
iter 1791: loss 0.2405, time 127.50ms, mfu 1.00%
iter 1792: loss 0.2721, time 136.98ms, mfu 1.00%
iter 1793: loss 0.2495, time 123.93ms, mfu 1.00%
iter 1794: loss 0.2552, time 127.85ms, mfu 1.01%
iter 1795: loss 0.2497, time 123.04ms, mfu 1.01%
iter 1796: loss 0.2502, time 137.02ms, mfu 1.00%
iter 1797: loss 0.2490, time 130.61ms, mfu 1.00%
iter 1798: loss 0.2474, time 129.21ms, mfu 1.00%
iter 1799: loss 0.2520, time 132.71ms, mfu 1.00%
iter 1800: loss 0.2456, time 127.13ms, mfu 1.00%
iter 1801: loss 0.2435, time 138.24ms, mfu 1.00%
iter 1802: loss 0.2438, time 133.68ms, mfu 1.00%
iter 1803: loss 0.2524, time 135.26ms, mfu 0.99%
iter 1804: loss 0.2506, time 129.28ms, mfu 0.99%
iter 1805: loss 0.2558, time 125.46ms, mfu 1.00%
iter 1806: loss 0.2436, time 136.56ms, mfu 0.99%
iter 1807: loss 0.2627, time 131.26ms, mfu 0.99%
iter 1808: loss 0.2388, time 135.70ms, mfu 0.99%
iter 1809: loss 0.2436, time 134.23ms, mfu 0.99%
iter 1810: loss 0.2437, time 125.17ms, mfu 0.99%
iter 1811: loss 0.2495, time 136.11ms, mfu 0.99%
iter 1812: loss 0.2405, time 132.55ms, mfu 0.99%
iter 1813: loss 0.2441, time 133.61ms, mfu 0.99%
iter 1814: loss 0.2363, time 128.37ms, mfu 0.99%
iter 1815: loss 0.2410, time 132.52ms, mfu 0.99%
iter 1816: loss 0.2407, time 139.17ms, mfu 0.98%
iter 1817: loss 0.2470, time 133.54ms, mfu 0.98%
iter 1818: loss 0.2418, time 131.71ms, mfu 0.98%
iter 1819: loss 0.2422, time 137.12ms, mfu 0.98%
iter 1820: loss 0.2434, time 132.15ms, mfu 0.98%
iter 1821: loss 0.2416, time 134.55ms, mfu 0.98%
iter 1822: loss 0.2401, time 137.97ms, mfu 0.98%
iter 1823: loss 0.2362, time 126.04ms, mfu 0.98%
iter 1824: loss 0.2414, time 136.88ms, mfu 0.98%
iter 1825: loss 0.2314, time 131.13ms, mfu 0.98%
iter 1826: loss 0.2365, time 130.88ms, mfu 0.98%
iter 1827: loss 0.2362, time 129.33ms, mfu 0.98%
iter 1828: loss 0.2360, time 130.90ms, mfu 0.99%
iter 1829: loss 0.2316, time 132.32ms, mfu 0.99%
iter 1830: loss 0.2361, time 137.49ms, mfu 0.98%
iter 1831: loss 0.2317, time 129.20ms, mfu 0.98%
iter 1832: loss 0.2382, time 131.04ms, mfu 0.99%
iter 1833: loss 0.2368, time 129.17ms, mfu 0.99%
iter 1834: loss 0.2352, time 132.27ms, mfu 0.99%
iter 1835: loss 0.2406, time 128.03ms, mfu 0.99%
iter 1836: loss 0.2332, time 123.01ms, mfu 1.00%
iter 1837: loss 0.2413, time 131.86ms, mfu 1.00%
iter 1838: loss 0.2359, time 133.92ms, mfu 0.99%
iter 1839: loss 0.2420, time 129.54ms, mfu 1.00%
iter 1840: loss 0.2394, time 126.48ms, mfu 1.00%
iter 1841: loss 0.2442, time 126.67ms, mfu 1.00%
iter 1842: loss 0.2511, time 136.37ms, mfu 1.00%
iter 1843: loss 0.2367, time 130.42ms, mfu 1.00%
iter 1844: loss 0.2391, time 123.18ms, mfu 1.00%
iter 1845: loss 0.2357, time 138.03ms, mfu 1.00%
iter 1846: loss 0.2343, time 124.22ms, mfu 1.00%
iter 1847: loss 0.2393, time 120.15ms, mfu 1.01%
iter 1848: loss 0.2286, time 138.16ms, mfu 1.00%
iter 1849: loss 0.2470, time 128.72ms, mfu 1.00%
iter 1850: loss 0.2402, time 126.19ms, mfu 1.01%
iter 1851: loss 0.3053, time 138.70ms, mfu 1.00%
iter 1852: loss 0.2566, time 131.76ms, mfu 1.00%
iter 1853: loss 0.2451, time 135.27ms, mfu 1.00%
iter 1854: loss 0.2683, time 137.17ms, mfu 0.99%
iter 1855: loss 0.2490, time 135.29ms, mfu 0.99%
iter 1856: loss 0.2484, time 135.39ms, mfu 0.99%
iter 1857: loss 0.2564, time 129.95ms, mfu 0.99%
iter 1858: loss 0.2742, time 139.08ms, mfu 0.98%
iter 1859: loss 0.2546, time 133.70ms, mfu 0.98%
iter 1860: loss 0.2530, time 140.67ms, mfu 0.98%
iter 1861: loss 0.2392, time 131.97ms, mfu 0.98%
iter 1862: loss 0.2439, time 133.13ms, mfu 0.98%
iter 1863: loss 0.2403, time 127.06ms, mfu 0.98%
iter 1864: loss 0.2426, time 133.54ms, mfu 0.98%
iter 1865: loss 0.2365, time 127.49ms, mfu 0.99%
iter 1866: loss 0.2328, time 131.11ms, mfu 0.99%
iter 1867: loss 0.2529, time 130.91ms, mfu 0.99%
iter 1868: loss 0.2323, time 131.80ms, mfu 0.99%
iter 1869: loss 0.2516, time 130.31ms, mfu 0.99%
iter 1870: loss 0.2389, time 135.37ms, mfu 0.99%
iter 1871: loss 0.2384, time 118.95ms, mfu 1.00%
iter 1872: loss 0.2336, time 139.84ms, mfu 0.99%
iter 1873: loss 0.2421, time 128.80ms, mfu 0.99%
iter 1874: loss 0.2462, time 129.13ms, mfu 0.99%
iter 1875: loss 0.2396, time 124.45ms, mfu 1.00%
iter 1876: loss 0.2563, time 136.38ms, mfu 0.99%
iter 1877: loss 0.2818, time 126.85ms, mfu 1.00%
iter 1878: loss 0.2469, time 126.14ms, mfu 1.00%
iter 1879: loss 0.2667, time 135.65ms, mfu 1.00%
iter 1880: loss 0.2652, time 127.78ms, mfu 1.00%
iter 1881: loss 0.2482, time 126.96ms, mfu 1.00%
iter 1882: loss 0.2516, time 130.68ms, mfu 1.00%
iter 1883: loss 0.2393, time 119.88ms, mfu 1.01%
iter 1884: loss 0.2538, time 129.29ms, mfu 1.01%
iter 1885: loss 0.2483, time 136.46ms, mfu 1.00%
iter 1886: loss 0.2430, time 129.60ms, mfu 1.00%
iter 1887: loss 0.2474, time 132.56ms, mfu 1.00%
iter 1888: loss 0.2517, time 129.74ms, mfu 1.00%
iter 1889: loss 0.2547, time 135.69ms, mfu 1.00%
iter 1890: loss 0.2459, time 134.19ms, mfu 1.00%
iter 1891: loss 0.2344, time 135.24ms, mfu 0.99%
iter 1892: loss 0.2407, time 139.97ms, mfu 0.99%
iter 1893: loss 0.2465, time 139.42ms, mfu 0.98%
iter 1894: loss 0.2375, time 140.22ms, mfu 0.98%
iter 1895: loss 0.2342, time 138.87ms, mfu 0.97%
iter 1896: loss 0.2346, time 139.58ms, mfu 0.97%
iter 1897: loss 0.2391, time 136.71ms, mfu 0.97%
iter 1898: loss 0.2386, time 136.33ms, mfu 0.97%
iter 1899: loss 0.2433, time 139.26ms, mfu 0.96%
iter 1900: loss 0.2404, time 134.89ms, mfu 0.96%
iter 1901: loss 0.2488, time 141.68ms, mfu 0.96%
iter 1902: loss 0.2372, time 133.85ms, mfu 0.96%
iter 1903: loss 0.2271, time 125.10ms, mfu 0.97%
iter 1904: loss 0.2369, time 137.53ms, mfu 0.97%
iter 1905: loss 0.2336, time 132.69ms, mfu 0.97%
iter 1906: loss 0.2378, time 132.12ms, mfu 0.97%
iter 1907: loss 0.2233, time 128.09ms, mfu 0.97%
iter 1908: loss 0.2315, time 133.68ms, mfu 0.97%
iter 1909: loss 0.2339, time 136.02ms, mfu 0.97%
iter 1910: loss 0.2285, time 128.99ms, mfu 0.98%
iter 1911: loss 0.2394, time 136.89ms, mfu 0.97%
iter 1912: loss 0.2387, time 134.28ms, mfu 0.97%
iter 1913: loss 0.2278, time 133.16ms, mfu 0.97%
iter 1914: loss 0.2320, time 134.79ms, mfu 0.97%
iter 1915: loss 0.2289, time 139.65ms, mfu 0.97%
iter 1916: loss 0.2329, time 139.17ms, mfu 0.97%
iter 1917: loss 0.2333, time 130.55ms, mfu 0.97%
iter 1918: loss 0.2282, time 134.52ms, mfu 0.97%
iter 1919: loss 0.2333, time 142.67ms, mfu 0.96%
iter 1920: loss 0.2350, time 135.43ms, mfu 0.96%
iter 1921: loss 0.2274, time 139.47ms, mfu 0.96%
iter 1922: loss 0.2271, time 132.42ms, mfu 0.96%
iter 1923: loss 0.2329, time 143.05ms, mfu 0.96%
iter 1924: loss 0.2302, time 135.72ms, mfu 0.96%
iter 1925: loss 0.2252, time 142.72ms, mfu 0.95%
iter 1926: loss 0.2344, time 142.71ms, mfu 0.95%
iter 1927: loss 0.2352, time 132.49ms, mfu 0.95%
iter 1928: loss 0.2308, time 136.99ms, mfu 0.95%
iter 1929: loss 0.2228, time 132.55ms, mfu 0.96%
iter 1930: loss 0.2340, time 140.11ms, mfu 0.95%
iter 1931: loss 0.2305, time 131.17ms, mfu 0.96%
iter 1932: loss 0.2354, time 132.23ms, mfu 0.96%
iter 1933: loss 0.2275, time 139.59ms, mfu 0.96%
iter 1934: loss 0.2269, time 133.36ms, mfu 0.96%
iter 1935: loss 0.2321, time 130.43ms, mfu 0.96%
iter 1936: loss 0.2255, time 139.44ms, mfu 0.96%
iter 1937: loss 0.2275, time 133.01ms, mfu 0.96%
iter 1938: loss 0.2319, time 134.87ms, mfu 0.96%
iter 1939: loss 0.2353, time 129.40ms, mfu 0.97%
iter 1940: loss 0.2332, time 131.61ms, mfu 0.97%
iter 1941: loss 0.2278, time 132.37ms, mfu 0.97%
iter 1942: loss 0.2549, time 135.12ms, mfu 0.97%
iter 1943: loss 0.2543, time 131.34ms, mfu 0.97%
iter 1944: loss 0.2392, time 131.83ms, mfu 0.97%
iter 1945: loss 0.2372, time 131.22ms, mfu 0.98%
iter 1946: loss 0.2493, time 134.91ms, mfu 0.97%
iter 1947: loss 0.2476, time 127.75ms, mfu 0.98%
iter 1948: loss 0.2350, time 130.20ms, mfu 0.98%
iter 1949: loss 0.2420, time 130.22ms, mfu 0.98%
iter 1950: loss 0.2353, time 136.21ms, mfu 0.98%
iter 1951: loss 0.2580, time 130.35ms, mfu 0.98%
iter 1952: loss 0.2325, time 131.17ms, mfu 0.98%
iter 1953: loss 0.2609, time 131.09ms, mfu 0.98%
iter 1954: loss 0.2447, time 128.73ms, mfu 0.99%
iter 1955: loss 0.2625, time 126.28ms, mfu 0.99%
iter 1956: loss 0.2455, time 129.77ms, mfu 0.99%
iter 1957: loss 0.2427, time 132.39ms, mfu 0.99%
iter 1958: loss 0.2450, time 128.39ms, mfu 0.99%
iter 1959: loss 0.2486, time 131.06ms, mfu 0.99%
iter 1960: loss 0.2377, time 123.79ms, mfu 1.00%
iter 1961: loss 0.2462, time 130.83ms, mfu 1.00%
iter 1962: loss 0.2383, time 133.50ms, mfu 1.00%
iter 1963: loss 0.2363, time 129.55ms, mfu 1.00%
iter 1964: loss 0.2472, time 129.50ms, mfu 1.00%
iter 1965: loss 0.2270, time 143.50ms, mfu 0.99%
iter 1966: loss 0.2373, time 124.32ms, mfu 1.00%
iter 1967: loss 0.2368, time 123.50ms, mfu 1.00%
iter 1968: loss 0.2384, time 131.87ms, mfu 1.00%
iter 1969: loss 0.2453, time 128.82ms, mfu 1.00%
iter 1970: loss 0.2424, time 134.91ms, mfu 1.00%
iter 1971: loss 0.2391, time 132.68ms, mfu 1.00%
iter 1972: loss 0.2326, time 136.09ms, mfu 0.99%
iter 1973: loss 0.2217, time 126.26ms, mfu 1.00%
iter 1974: loss 0.2444, time 139.10ms, mfu 0.99%
iter 1975: loss 0.2436, time 128.70ms, mfu 0.99%
iter 1976: loss 0.2383, time 139.23ms, mfu 0.99%
iter 1977: loss 0.2339, time 134.04ms, mfu 0.99%
iter 1978: loss 0.2282, time 134.01ms, mfu 0.98%
iter 1979: loss 0.2379, time 131.37ms, mfu 0.98%
iter 1980: loss 0.2398, time 130.33ms, mfu 0.99%
iter 1981: loss 0.2314, time 130.14ms, mfu 0.99%
iter 1982: loss 0.2454, time 131.40ms, mfu 0.99%
iter 1983: loss 0.2402, time 125.10ms, mfu 0.99%
iter 1984: loss 0.2365, time 138.17ms, mfu 0.99%
iter 1985: loss 0.2397, time 135.37ms, mfu 0.99%
iter 1986: loss 0.2281, time 120.00ms, mfu 1.00%
iter 1987: loss 0.2422, time 139.36ms, mfu 0.99%
iter 1988: loss 0.2282, time 131.16ms, mfu 0.99%
iter 1989: loss 0.2341, time 137.48ms, mfu 0.99%
iter 1990: loss 0.2388, time 137.80ms, mfu 0.98%
iter 1991: loss 0.2449, time 131.23ms, mfu 0.98%
iter 1992: loss 0.2331, time 122.61ms, mfu 0.99%
iter 1993: loss 0.2413, time 130.91ms, mfu 0.99%
iter 1994: loss 0.2394, time 131.09ms, mfu 0.99%
iter 1995: loss 0.2378, time 132.13ms, mfu 0.99%
iter 1996: loss 0.2460, time 132.94ms, mfu 0.99%
iter 1997: loss 0.2376, time 131.72ms, mfu 0.99%
iter 1998: loss 0.2536, time 132.22ms, mfu 0.99%
iter 1999: loss 0.2358, time 134.56ms, mfu 0.99%
step 2000: train loss 0.2392, val loss 0.2412
saving checkpoint to out-addition-cot
iter 2000: loss 0.2421, time 2568.76ms, mfu 0.89%
