Overriding: device = cuda
Overriding: compile = False
tokens per iteration will be: 4,096
found vocab_size = 50257 (inside data\tool\meta.pkl)
Initializing a new model from scratch
number of parameters: 16.01M
C:\Users\Rayya\cs_gpt_tool\GPT-tool\train.py:199: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 18, with 16,077,056 parameters
num non-decayed parameter tensors: 9, with 2,304 parameters
iter 1781: loss 0.2457, time 146.85ms, mfu 0.91%
iter 1782: loss 0.2560, time 139.78ms, mfu 0.91%
iter 1783: loss 0.2436, time 143.50ms, mfu 0.91%
iter 1784: loss 0.2626, time 139.05ms, mfu 0.92%
iter 1785: loss 0.2481, time 145.10ms, mfu 0.91%
iter 1786: loss 0.2699, time 137.91ms, mfu 0.92%
iter 1787: loss 0.2669, time 147.22ms, mfu 0.91%
iter 1788: loss 0.2481, time 146.13ms, mfu 0.91%
iter 1789: loss 0.2795, time 147.09ms, mfu 0.91%
iter 1790: loss 0.2587, time 146.92ms, mfu 0.91%
iter 1791: loss 0.2405, time 143.69ms, mfu 0.91%
iter 1792: loss 0.2721, time 139.71ms, mfu 0.91%
iter 1793: loss 0.2495, time 141.88ms, mfu 0.91%
iter 1794: loss 0.2552, time 143.23ms, mfu 0.91%
iter 1795: loss 0.2497, time 138.84ms, mfu 0.91%
iter 1796: loss 0.2502, time 146.39ms, mfu 0.91%
iter 1797: loss 0.2490, time 134.52ms, mfu 0.92%
iter 1798: loss 0.2474, time 136.93ms, mfu 0.92%
iter 1799: loss 0.2520, time 142.92ms, mfu 0.92%
iter 1800: loss 0.2456, time 142.05ms, mfu 0.92%
iter 1801: loss 0.2435, time 139.76ms, mfu 0.92%
iter 1802: loss 0.2438, time 141.39ms, mfu 0.92%
iter 1803: loss 0.2524, time 133.30ms, mfu 0.93%
iter 1804: loss 0.2506, time 140.40ms, mfu 0.93%
iter 1805: loss 0.2558, time 135.97ms, mfu 0.93%
iter 1806: loss 0.2436, time 143.32ms, mfu 0.93%
iter 1807: loss 0.2627, time 141.95ms, mfu 0.93%
iter 1808: loss 0.2388, time 133.52ms, mfu 0.93%
iter 1809: loss 0.2436, time 130.69ms, mfu 0.94%
iter 1810: loss 0.2437, time 137.42ms, mfu 0.94%
iter 1811: loss 0.2495, time 141.74ms, mfu 0.94%
iter 1812: loss 0.2405, time 136.28ms, mfu 0.94%
iter 1813: loss 0.2441, time 142.47ms, mfu 0.94%
iter 1814: loss 0.2363, time 134.75ms, mfu 0.94%
iter 1815: loss 0.2410, time 136.20ms, mfu 0.94%
iter 1816: loss 0.2407, time 135.19ms, mfu 0.94%
iter 1817: loss 0.2470, time 131.44ms, mfu 0.95%
iter 1818: loss 0.2418, time 141.01ms, mfu 0.95%
iter 1819: loss 0.2422, time 126.52ms, mfu 0.95%
iter 1820: loss 0.2434, time 151.51ms, mfu 0.94%
iter 1821: loss 0.2416, time 139.50ms, mfu 0.94%
iter 1822: loss 0.2401, time 133.78ms, mfu 0.95%
iter 1823: loss 0.2362, time 141.15ms, mfu 0.94%
iter 1824: loss 0.2414, time 141.90ms, mfu 0.94%
iter 1825: loss 0.2314, time 137.58ms, mfu 0.94%
iter 1826: loss 0.2365, time 147.32ms, mfu 0.94%
iter 1827: loss 0.2362, time 139.09ms, mfu 0.94%
iter 1828: loss 0.2360, time 143.61ms, mfu 0.93%
iter 1829: loss 0.2316, time 142.71ms, mfu 0.93%
iter 1830: loss 0.2361, time 135.29ms, mfu 0.93%
iter 1831: loss 0.2317, time 140.91ms, mfu 0.93%
iter 1832: loss 0.2382, time 138.40ms, mfu 0.93%
iter 1833: loss 0.2368, time 141.77ms, mfu 0.93%
iter 1834: loss 0.2352, time 133.20ms, mfu 0.94%
iter 1835: loss 0.2406, time 143.01ms, mfu 0.93%
iter 1836: loss 0.2332, time 136.45ms, mfu 0.94%
iter 1837: loss 0.2413, time 142.16ms, mfu 0.93%
iter 1838: loss 0.2359, time 138.13ms, mfu 0.94%
iter 1839: loss 0.2420, time 139.84ms, mfu 0.94%
iter 1840: loss 0.2394, time 143.41ms, mfu 0.93%
iter 1841: loss 0.2442, time 137.92ms, mfu 0.93%
iter 1842: loss 0.2511, time 136.43ms, mfu 0.94%
iter 1843: loss 0.2367, time 142.86ms, mfu 0.93%
iter 1844: loss 0.2391, time 134.37ms, mfu 0.94%
iter 1845: loss 0.2357, time 143.86ms, mfu 0.93%
iter 1846: loss 0.2343, time 144.75ms, mfu 0.93%
iter 1847: loss 0.2393, time 140.75ms, mfu 0.93%
iter 1848: loss 0.2286, time 147.30ms, mfu 0.93%
iter 1849: loss 0.2470, time 144.56ms, mfu 0.92%
iter 1850: loss 0.2402, time 146.03ms, mfu 0.92%
iter 1851: loss 0.3053, time 140.67ms, mfu 0.92%
iter 1852: loss 0.2566, time 150.98ms, mfu 0.91%
iter 1853: loss 0.2451, time 132.10ms, mfu 0.92%
iter 1854: loss 0.2683, time 148.71ms, mfu 0.92%
iter 1855: loss 0.2490, time 146.35ms, mfu 0.91%
iter 1856: loss 0.2484, time 139.73ms, mfu 0.92%
iter 1857: loss 0.2564, time 149.35ms, mfu 0.91%
iter 1858: loss 0.2742, time 145.07ms, mfu 0.91%
iter 1859: loss 0.2546, time 138.70ms, mfu 0.91%
iter 1860: loss 0.2530, time 148.25ms, mfu 0.91%
iter 1861: loss 0.2392, time 149.14ms, mfu 0.91%
iter 1862: loss 0.2439, time 141.97ms, mfu 0.91%
iter 1863: loss 0.2403, time 152.77ms, mfu 0.90%
iter 1864: loss 0.2426, time 152.38ms, mfu 0.90%
iter 1865: loss 0.2365, time 150.85ms, mfu 0.89%
iter 1866: loss 0.2328, time 147.11ms, mfu 0.89%
iter 1867: loss 0.2529, time 147.28ms, mfu 0.89%
iter 1868: loss 0.2323, time 152.33ms, mfu 0.89%
iter 1869: loss 0.2516, time 146.15ms, mfu 0.89%
iter 1870: loss 0.2389, time 148.14ms, mfu 0.89%
iter 1871: loss 0.2384, time 142.85ms, mfu 0.89%
iter 1872: loss 0.2336, time 146.40ms, mfu 0.89%
iter 1873: loss 0.2421, time 141.27ms, mfu 0.89%
iter 1874: loss 0.2462, time 147.08ms, mfu 0.89%
iter 1875: loss 0.2396, time 146.63ms, mfu 0.89%
iter 1876: loss 0.2563, time 138.44ms, mfu 0.90%
iter 1877: loss 0.2818, time 149.87ms, mfu 0.89%
iter 1878: loss 0.2469, time 143.42ms, mfu 0.90%
iter 1879: loss 0.2667, time 139.63ms, mfu 0.90%
iter 1880: loss 0.2652, time 144.54ms, mfu 0.90%
iter 1881: loss 0.2482, time 140.31ms, mfu 0.90%
iter 1882: loss 0.2516, time 137.95ms, mfu 0.91%
iter 1883: loss 0.2393, time 145.73ms, mfu 0.91%
iter 1884: loss 0.2538, time 147.43ms, mfu 0.90%
iter 1885: loss 0.2483, time 139.84ms, mfu 0.91%
iter 1886: loss 0.2430, time 146.41ms, mfu 0.90%
iter 1887: loss 0.2474, time 140.13ms, mfu 0.91%
iter 1888: loss 0.2517, time 143.93ms, mfu 0.91%
iter 1889: loss 0.2547, time 141.71ms, mfu 0.91%
iter 1890: loss 0.2459, time 139.66ms, mfu 0.91%
iter 1891: loss 0.2344, time 138.62ms, mfu 0.91%
iter 1892: loss 0.2407, time 137.79ms, mfu 0.92%
iter 1893: loss 0.2465, time 145.12ms, mfu 0.91%
iter 1894: loss 0.2375, time 141.47ms, mfu 0.92%
iter 1895: loss 0.2342, time 148.99ms, mfu 0.91%
iter 1896: loss 0.2346, time 146.71ms, mfu 0.91%
iter 1897: loss 0.2391, time 153.20ms, mfu 0.90%
iter 1898: loss 0.2386, time 152.27ms, mfu 0.90%
iter 1899: loss 0.2433, time 148.54ms, mfu 0.90%
iter 1900: loss 0.2404, time 151.60ms, mfu 0.89%
iter 1901: loss 0.2488, time 149.93ms, mfu 0.89%
iter 1902: loss 0.2372, time 142.29ms, mfu 0.89%
iter 1903: loss 0.2271, time 151.37ms, mfu 0.89%
iter 1904: loss 0.2369, time 148.74ms, mfu 0.89%
iter 1905: loss 0.2336, time 145.90ms, mfu 0.89%
iter 1906: loss 0.2378, time 146.26ms, mfu 0.89%
iter 1907: loss 0.2233, time 144.43ms, mfu 0.89%
iter 1908: loss 0.2315, time 140.18ms, mfu 0.89%
iter 1909: loss 0.2339, time 145.96ms, mfu 0.89%
iter 1910: loss 0.2285, time 146.00ms, mfu 0.89%
iter 1911: loss 0.2394, time 145.08ms, mfu 0.89%
iter 1912: loss 0.2387, time 141.88ms, mfu 0.90%
iter 1913: loss 0.2278, time 139.67ms, mfu 0.90%
iter 1914: loss 0.2320, time 143.58ms, mfu 0.90%
iter 1915: loss 0.2289, time 139.10ms, mfu 0.90%
iter 1916: loss 0.2329, time 146.99ms, mfu 0.90%
iter 1917: loss 0.2333, time 140.33ms, mfu 0.91%
iter 1918: loss 0.2282, time 139.53ms, mfu 0.91%
iter 1919: loss 0.2333, time 143.39ms, mfu 0.91%
iter 1920: loss 0.2350, time 139.07ms, mfu 0.91%
iter 1921: loss 0.2274, time 138.92ms, mfu 0.91%
iter 1922: loss 0.2271, time 142.46ms, mfu 0.91%
iter 1923: loss 0.2329, time 143.45ms, mfu 0.91%
iter 1924: loss 0.2302, time 139.01ms, mfu 0.92%
iter 1925: loss 0.2252, time 143.05ms, mfu 0.92%
iter 1926: loss 0.2344, time 140.74ms, mfu 0.92%
iter 1927: loss 0.2352, time 141.39ms, mfu 0.92%
iter 1928: loss 0.2308, time 142.50ms, mfu 0.92%
iter 1929: loss 0.2228, time 140.88ms, mfu 0.92%
iter 1930: loss 0.2340, time 149.84ms, mfu 0.91%
iter 1931: loss 0.2305, time 136.57ms, mfu 0.92%
iter 1932: loss 0.2354, time 146.67ms, mfu 0.91%
iter 1933: loss 0.2275, time 143.83ms, mfu 0.91%
iter 1934: loss 0.2269, time 142.44ms, mfu 0.91%
iter 1935: loss 0.2321, time 152.30ms, mfu 0.91%
iter 1936: loss 0.2255, time 140.41ms, mfu 0.91%
iter 1937: loss 0.2275, time 143.25ms, mfu 0.91%
iter 1938: loss 0.2319, time 143.02ms, mfu 0.91%
iter 1939: loss 0.2353, time 134.23ms, mfu 0.92%
iter 1940: loss 0.2332, time 155.55ms, mfu 0.91%
iter 1941: loss 0.2278, time 140.70ms, mfu 0.91%
iter 1942: loss 0.2549, time 152.71ms, mfu 0.90%
iter 1943: loss 0.2543, time 138.88ms, mfu 0.91%
iter 1944: loss 0.2392, time 147.48ms, mfu 0.90%
iter 1945: loss 0.2372, time 149.15ms, mfu 0.90%
iter 1946: loss 0.2493, time 138.03ms, mfu 0.91%
iter 1947: loss 0.2476, time 140.83ms, mfu 0.91%
iter 1948: loss 0.2350, time 144.09ms, mfu 0.91%
iter 1949: loss 0.2420, time 139.81ms, mfu 0.91%
iter 1950: loss 0.2353, time 137.42ms, mfu 0.91%
iter 1951: loss 0.2580, time 146.73ms, mfu 0.91%
iter 1952: loss 0.2325, time 137.47ms, mfu 0.91%
iter 1953: loss 0.2609, time 147.29ms, mfu 0.91%
iter 1954: loss 0.2447, time 136.26ms, mfu 0.92%
iter 1955: loss 0.2625, time 142.83ms, mfu 0.92%
iter 1956: loss 0.2455, time 137.06ms, mfu 0.92%
iter 1957: loss 0.2427, time 144.19ms, mfu 0.92%
iter 1958: loss 0.2450, time 137.39ms, mfu 0.92%
iter 1959: loss 0.2486, time 138.58ms, mfu 0.92%
iter 1960: loss 0.2377, time 140.09ms, mfu 0.92%
iter 1961: loss 0.2462, time 134.91ms, mfu 0.93%
iter 1962: loss 0.2383, time 135.93ms, mfu 0.93%
iter 1963: loss 0.2363, time 141.37ms, mfu 0.93%
iter 1964: loss 0.2472, time 141.45ms, mfu 0.93%
iter 1965: loss 0.2270, time 144.00ms, mfu 0.93%
iter 1966: loss 0.2373, time 136.93ms, mfu 0.93%
iter 1967: loss 0.2368, time 144.08ms, mfu 0.93%
iter 1968: loss 0.2384, time 138.15ms, mfu 0.93%
iter 1969: loss 0.2453, time 146.15ms, mfu 0.92%
iter 1970: loss 0.2424, time 147.30ms, mfu 0.92%
iter 1971: loss 0.2391, time 144.99ms, mfu 0.92%
iter 1972: loss 0.2326, time 149.89ms, mfu 0.91%
iter 1973: loss 0.2217, time 139.19ms, mfu 0.92%
iter 1974: loss 0.2444, time 145.92ms, mfu 0.91%
iter 1975: loss 0.2436, time 147.03ms, mfu 0.91%
iter 1976: loss 0.2383, time 149.50ms, mfu 0.91%
iter 1977: loss 0.2339, time 139.70ms, mfu 0.91%
iter 1978: loss 0.2282, time 142.41ms, mfu 0.91%
iter 1979: loss 0.2379, time 139.24ms, mfu 0.91%
iter 1980: loss 0.2398, time 145.78ms, mfu 0.91%
iter 1981: loss 0.2314, time 139.54ms, mfu 0.91%
iter 1982: loss 0.2454, time 143.72ms, mfu 0.91%
iter 1983: loss 0.2402, time 141.74ms, mfu 0.91%
iter 1984: loss 0.2365, time 137.32ms, mfu 0.92%
iter 1985: loss 0.2397, time 138.76ms, mfu 0.92%
iter 1986: loss 0.2281, time 148.74ms, mfu 0.91%
iter 1987: loss 0.2422, time 136.46ms, mfu 0.92%
iter 1988: loss 0.2282, time 141.64ms, mfu 0.92%
iter 1989: loss 0.2341, time 140.59ms, mfu 0.92%
iter 1990: loss 0.2388, time 134.11ms, mfu 0.92%
iter 1991: loss 0.2449, time 146.44ms, mfu 0.92%
iter 1992: loss 0.2331, time 137.62ms, mfu 0.92%
iter 1993: loss 0.2413, time 140.62ms, mfu 0.92%
iter 1994: loss 0.2394, time 139.41ms, mfu 0.92%
iter 1995: loss 0.2378, time 137.33ms, mfu 0.93%
iter 1996: loss 0.2460, time 138.82ms, mfu 0.93%
iter 1997: loss 0.2376, time 143.52ms, mfu 0.93%
iter 1998: loss 0.2536, time 133.10ms, mfu 0.93%
iter 1999: loss 0.2358, time 140.94ms, mfu 0.93%
step 2000: train loss 0.2392, val loss 0.2412
saving checkpoint to out-addition-scratch
iter 2000: loss 0.2421, time 2736.92ms, mfu 0.84%
